Card_ID,Card_Name,Card_Set,Card_Type,Class,Rarity,Mana_Cost,Attack,Health,Mechanics,Race,Collectible
BRM_027,Majordomo Executus,Blackrock Mountain,Minion,Neutral,Legendary,9,9,7,Deathrattle,,TRUE
BRM_030,Nefarian,Blackrock Mountain,Minion,Neutral,Legendary,9,8,8,Battlecry,Dragon,TRUE
BRM_009,Volcanic Lumberer,Blackrock Mountain,Minion,Druid,Rare,9,7,8,Taunt,,TRUE
AT_004,Arcane Blast,The Grand Tournament,Spell,Mage,Epic,1,,,Spell Damage,,TRUE
AT_059,Brave Archer,The Grand Tournament,Minion,Hunter,Common,1,2,1,Inspire,,TRUE
AT_029,Buccaneer,The Grand Tournament,Minion,Rogue,Common,1,2,1,,Pirate,TRUE
AT_073,Competitive Spirit,The Grand Tournament,Spell,Paladin,Rare,1,,,Secret,,TRUE
AT_055,Flash Heal,The Grand Tournament,Spell,Priest,Common,1,,,,,TRUE
AT_133,Gadgetzan Jouster,The Grand Tournament,Minion,Neutral,Common,1,1,2,Battlecry,,TRUE
AT_037a,Grasping Roots,The Grand Tournament,Spell,Druid,,1,,,,,FALSE
AT_132_SHAMANa,Healing Totem,The Grand Tournament,Minion,Shaman,,1,0,2,,,FALSE
AT_105,Injured Kvaldir,The Grand Tournament,Minion,Neutral,Rare,1,2,4,Battlecry,,TRUE
AT_037,Living Roots,The Grand Tournament,Spell,Druid,Common,1,,,,,TRUE
AT_082,Lowly Squire,The Grand Tournament,Minion,Neutral,Common,1,1,2,Inspire,,TRUE
AT_037b,"One, Two, Trees!",The Grand Tournament,Spell,Druid,,1,,,,,FALSE
AT_132_ROGUEt,Poisoned Dagger,The Grand Tournament,Weapon,Rogue,,1,2,2,,,FALSE
AT_013,Power Word: Glory,The Grand Tournament,Spell,Priest,Common,1,,,,,TRUE
AT_037t,Sapling,The Grand Tournament,Minion,Druid,,1,1,1,,,FALSE
AT_132_SHAMANb,Searing Totem,The Grand Tournament,Minion,Shaman,,1,1,1,,,FALSE
AT_132_SHAMANc,Stoneclaw Totem,The Grand Tournament,Minion,Shaman,,1,0,2,,,FALSE
AT_097,Tournament Attendee,The Grand Tournament,Minion,Neutral,Common,1,2,1,Taunt,,TRUE
AT_132_SHAMANd,Wrath of Air Totem,The Grand Tournament,Minion,Shaman,,1,0,2,,,FALSE
AT_071,Alexstrasza's Champion,The Grand Tournament,Minion,Warrior,Rare,2,2,3,"Charge, Battlecry",,TRUE
AT_053,Ancestral Knowledge,The Grand Tournament,Spell,Shaman,Common,2,,,Overload,,TRUE
AT_077,Argent Lance,The Grand Tournament,Weapon,Paladin,Rare,2,2,2,Battlecry,,TRUE
AT_109,Argent Watchman,The Grand Tournament,Minion,Neutral,Rare,2,2,4,Inspire,,TRUE
AT_132_HUNTER,Ballista Shot,The Grand Tournament,Hero Power,Hunter,,2,,,,,FALSE
AT_060,Bear Trap,The Grand Tournament,Spell,Hunter,Common,2,,,"Taunt, Secret",,TRUE
AT_068,Bolster,The Grand Tournament,Spell,Warrior,Common,2,,,Taunt,,TRUE
AT_089,Boneguard Lieutenant,The Grand Tournament,Minion,Neutral,Common,2,3,2,Inspire,,TRUE
AT_016,Confuse,The Grand Tournament,Spell,Priest,Epic,2,,,,,TRUE
AT_015,Convert,The Grand Tournament,Spell,Priest,Rare,2,,,,,TRUE
AT_031,Cutpurse,The Grand Tournament,Minion,Rogue,Rare,2,2,2,,,TRUE
AT_038,Darnassus Aspirant,The Grand Tournament,Minion,Druid,Rare,2,2,3,"Battlecry, Deathrattle",,TRUE
AT_024,Demonfuse,The Grand Tournament,Spell,Warlock,Common,2,,,,,TRUE
AT_132_DRUID,Dire Shapeshift,The Grand Tournament,Hero Power,Druid,,2,,,,,FALSE
AT_042,Druid of the Saber,The Grand Tournament,Minion,Druid,Common,2,2,1,"Charge, Stealth",,TRUE
AT_042t,Druid of the Saber,The Grand Tournament,Minion,Druid,Common,2,2,1,Charge,Beast,FALSE
AT_042t2,Druid of the Saber,The Grand Tournament,Minion,Druid,Common,2,3,2,Stealth,Beast,FALSE
OG_044c,Druid of the Saber,The Grand Tournament,Minion,Druid,Common,2,3,2,"Charge, Stealth",Beast,FALSE
AT_003,Fallen Hero,The Grand Tournament,Minion,Mage,Rare,2,3,2,,,TRUE
AT_132_MAGE,Fireblast Rank 2,The Grand Tournament,Hero Power,Mage,,2,,,,,FALSE
AT_094,Flame Juggler,The Grand Tournament,Minion,Neutral,Common,2,2,3,Battlecry,,TRUE
AT_080,Garrison Commander,The Grand Tournament,Minion,Neutral,Epic,2,2,3,,,TRUE
AT_132_PRIEST,Heal,The Grand Tournament,Hero Power,Priest,,2,,,,,FALSE
AT_058,King's Elekk,The Grand Tournament,Minion,Hunter,Common,2,3,2,Battlecry,Beast,TRUE
AT_084,Lance Carrier,The Grand Tournament,Minion,Neutral,Common,2,1,2,Battlecry,,TRUE
AT_050t,Lightning Jolt,The Grand Tournament,Hero Power,Shaman,,2,,,,,FALSE
AT_042a,Lion Form,The Grand Tournament,Minion,Druid,Common,2,2,1,,Beast,FALSE
AT_061,Lock and Load,The Grand Tournament,Spell,Hunter,Epic,2,,,,,TRUE
AT_042b,Panther Form,The Grand Tournament,Minion,Druid,Common,2,3,2,,Beast,FALSE
AT_132_ROGUE,Poisoned Daggers,The Grand Tournament,Hero Power,Rogue,,2,,,,,FALSE
AT_132_WARLOCK,Soul Tap,The Grand Tournament,Hero Power,Warlock,,2,,,,,FALSE
AT_069,Sparring Partner,The Grand Tournament,Minion,Warrior,Rare,2,3,2,"Taunt, Battlecry",,TRUE
AT_132_WARRIOR,Tank Up!,The Grand Tournament,Hero Power,Warrior,,2,,,,,FALSE
AT_132_PALADIN,The Silver Hand,The Grand Tournament,Hero Power,Paladin,,2,,,,,FALSE
AT_021,Tiny Knight of Evil,The Grand Tournament,Minion,Warlock,Rare,2,3,2,,Demon,TRUE
AT_052,Totem Golem,The Grand Tournament,Minion,Shaman,Common,2,3,4,Overload,Totem,TRUE
AT_132_SHAMAN,Totemic Slam,The Grand Tournament,Hero Power,Shaman,,2,,,,,FALSE
AT_030,Undercity Valiant,The Grand Tournament,Minion,Rogue,Common,2,3,2,Combo,,TRUE
AT_026,Wrathguard,The Grand Tournament,Minion,Warlock,Common,2,4,3,,Demon,TRUE
AT_116,Wyrmrest Agent,The Grand Tournament,Minion,Priest,Rare,2,1,4,"Taunt, Battlecry",,TRUE
AT_087,Argent Horserider,The Grand Tournament,Minion,Neutral,Common,3,2,1,"Charge, Divine Shield",,TRUE
AT_064,Bash,The Grand Tournament,Spell,Warrior,Common,3,,,,,TRUE
AT_035,Beneath the Grounds,The Grand Tournament,Spell,Rogue,Epic,3,,,,,TRUE
AT_005t,Boar,The Grand Tournament,Minion,Neutral,,3,4,2,Charge,Beast,FALSE
AT_033,Burgle,The Grand Tournament,Spell,Rogue,Rare,3,,,,,TRUE
AT_110,Coliseum Manager,The Grand Tournament,Minion,Neutral,Rare,3,2,5,Inspire,,TRUE
AT_083,Dragonhawk Rider,The Grand Tournament,Minion,Neutral,Common,3,3,3,"Windfury, Inspire",,TRUE
AT_063t,Dreadscale,The Grand Tournament,Minion,Hunter,Legendary,3,4,2,,Beast,TRUE
AT_002,Effigy,The Grand Tournament,Spell,Mage,Rare,3,,,Secret,,TRUE
AT_051,Elemental Destruction,The Grand Tournament,Spell,Shaman,Epic,3,,,Overload,,TRUE
AT_131,Eydis Darkbane,The Grand Tournament,Minion,Neutral,Legendary,3,3,4,,,TRUE
AT_115,Fencing Coach,The Grand Tournament,Minion,Neutral,Rare,3,2,2,Battlecry,,TRUE
AT_129,Fjola Lightbane,The Grand Tournament,Minion,Neutral,Legendary,3,3,4,Divine Shield,,TRUE
AT_048,Healing Wave,The Grand Tournament,Spell,Shaman,Rare,3,,,,,TRUE
AT_092,Ice Rager,The Grand Tournament,Minion,Neutral,Common,3,5,2,,Elemental,TRUE
AT_065,King's Defender,The Grand Tournament,Weapon,Warrior,Rare,3,3,2,"Taunt, Battlecry",,TRUE
AT_106,Light's Champion,The Grand Tournament,Minion,Neutral,Rare,3,4,3,"Silence, Battlecry",,TRUE
AT_117,Master of Ceremonies,The Grand Tournament,Minion,Neutral,Epic,3,4,2,Battlecry,,TRUE
AT_044,Mulch,The Grand Tournament,Spell,Druid,Epic,3,,,,,TRUE
AT_035t,Nerubian Ambush!,The Grand Tournament,Spell,Rogue,,3,,,Casts When Drawn,,FALSE
AT_066,Orgrimmar Aspirant,The Grand Tournament,Minion,Warrior,Common,3,3,3,Inspire,,TRUE
AT_005,Polymorph: Boar,The Grand Tournament,Spell,Mage,Rare,3,,,Charge,,TRUE
AT_056,Powershot,The Grand Tournament,Spell,Hunter,Rare,3,,,,,TRUE
AT_086,Saboteur,The Grand Tournament,Minion,Neutral,Rare,3,4,3,Battlecry,,TRUE
AT_074,Seal of Champions,The Grand Tournament,Spell,Paladin,Common,3,,,Divine Shield,,TRUE
AT_014,Shadowfiend,The Grand Tournament,Minion,Priest,Epic,3,3,3,,,TRUE
AT_032,Shady Dealer,The Grand Tournament,Minion,Rogue,Rare,3,4,3,Battlecry,,TRUE
AT_095,Silent Knight,The Grand Tournament,Minion,Neutral,Common,3,2,2,"Divine Shield, Stealth",,TRUE
AT_100,Silver Hand Regent,The Grand Tournament,Minion,Neutral,Common,3,3,3,Inspire,,TRUE
AT_007,Spellslinger,The Grand Tournament,Minion,Mage,Common,3,3,4,Battlecry,,TRUE
AT_057,Stablemaster,The Grand Tournament,Minion,Hunter,Epic,3,4,2,Battlecry,,TRUE
AT_046,Tuskarr Totemic,The Grand Tournament,Minion,Shaman,Common,3,3,2,Battlecry,,TRUE
AT_075,Warhorse Trainer,The Grand Tournament,Minion,Paladin,Common,3,2,4,Aura,,TRUE
AT_108,Armored Warhorse,The Grand Tournament,Minion,Neutral,Rare,4,5,3,"Charge, Battlecry",Beast,TRUE
AT_043,Astral Communion,The Grand Tournament,Spell,Druid,Epic,4,,,,,TRUE
AT_050,Charged Hammer,The Grand Tournament,Weapon,Shaman,Epic,4,2,4,Deathrattle,,TRUE
AT_121,Crowd Favorite,The Grand Tournament,Minion,Neutral,Epic,4,4,4,Battlecry,,TRUE
AT_006,Dalaran Aspirant,The Grand Tournament,Minion,Mage,Common,4,3,5,"Inspire, Spell Damage",,TRUE
AT_047,Draenei Totemcarver,The Grand Tournament,Minion,Shaman,Rare,4,4,4,Battlecry,,TRUE
AT_019,Dreadsteed,The Grand Tournament,Minion,Warlock,Epic,4,1,1,Deathrattle,Demon,TRUE
AT_114,Evil Heckler,The Grand Tournament,Minion,Neutral,Common,4,5,4,Taunt,,TRUE
AT_022,Fist of Jaraxxus,The Grand Tournament,Spell,Warlock,Rare,4,,,InvisibleDeathrattle,,TRUE
AT_093,Frigid Snobold,The Grand Tournament,Minion,Neutral,Common,4,2,6,Spell Damage,,TRUE
AT_122,Gormok the Impaler,The Grand Tournament,Minion,Neutral,Legendary,4,4,4,Battlecry,,TRUE
AT_011,Holy Champion,The Grand Tournament,Minion,Priest,Common,4,3,5,,,TRUE
AT_067,Magnataur Alpha,The Grand Tournament,Minion,Warrior,Epic,4,5,3,,,TRUE
AT_085,Maiden of the Lake,The Grand Tournament,Minion,Neutral,Common,4,2,6,Aura,,TRUE
AT_076,Murloc Knight,The Grand Tournament,Minion,Paladin,Common,4,3,4,Inspire,Murloc,TRUE
AT_036t,Nerubian,The Grand Tournament,Minion,Rogue,,4,4,4,,,FALSE
AT_034,Poisoned Blade,The Grand Tournament,Weapon,Rogue,Epic,4,1,3,,,TRUE
AT_111,Refreshment Vendor,The Grand Tournament,Minion,Neutral,Common,4,3,5,Battlecry,,TRUE
AT_039,Savage Combatant,The Grand Tournament,Minion,Druid,Rare,4,5,4,Inspire,Beast,TRUE
AT_012,Spawn of Shadows,The Grand Tournament,Minion,Priest,Rare,4,5,4,Inspire,,TRUE
AT_091,Tournament Medic,The Grand Tournament,Minion,Neutral,Common,4,1,8,Inspire,,TRUE
AT_017,Twilight Guardian,The Grand Tournament,Minion,Neutral,Epic,4,2,6,"Taunt, Battlecry",Dragon,TRUE
AT_040,Wildwalker,The Grand Tournament,Minion,Druid,Common,4,4,4,Battlecry,,TRUE
AT_096,Clockwork Knight,The Grand Tournament,Minion,Neutral,Common,5,5,5,Battlecry,Mech,TRUE
AT_001,Flame Lance,The Grand Tournament,Spell,Mage,Common,5,,,,,TRUE
AT_119,Kvaldir Raider,The Grand Tournament,Minion,Neutral,Common,5,4,4,Inspire,,TRUE
AT_090,Mukla's Champion,The Grand Tournament,Minion,Neutral,Common,5,4,3,Inspire,Beast,TRUE
AT_127,Nexus-Champion Saraad,The Grand Tournament,Minion,Neutral,Legendary,5,4,5,Inspire,,TRUE
AT_101,Pit Fighter,The Grand Tournament,Minion,Neutral,Common,5,5,6,,,TRUE
AT_010,Ram Wrangler,The Grand Tournament,Minion,Hunter,Rare,5,3,3,Battlecry,,TRUE
AT_113,Recruiter,The Grand Tournament,Minion,Neutral,Epic,5,5,4,Inspire,,TRUE
AT_028,Shado-Pan Rider,The Grand Tournament,Minion,Rogue,Common,5,3,7,Combo,,TRUE
AT_049,Thunder Bluff Valiant,The Grand Tournament,Minion,Shaman,Rare,5,3,6,Inspire,,TRUE
AT_104,Tuskarr Jouster,The Grand Tournament,Minion,Paladin,Rare,5,5,5,Battlecry,,TRUE
AT_099t,War Kodo,The Grand Tournament,Minion,Neutral,,5,3,5,,Beast,FALSE
AT_062,Ball of Spiders,The Grand Tournament,Spell,Hunter,Rare,6,,,,,TRUE
AT_124,Bolf Ramshield,The Grand Tournament,Minion,Neutral,Legendary,6,3,9,,,TRUE
AT_008,Coldarra Drake,The Grand Tournament,Minion,Mage,Epic,6,6,6,,Dragon,TRUE
AT_025,Dark Bargain,The Grand Tournament,Spell,Warlock,Epic,6,,,,,TRUE
AT_078,Enter the Coliseum,The Grand Tournament,Spell,Paladin,Epic,6,,,,,TRUE
AT_118,Grand Crusader,The Grand Tournament,Minion,Neutral,Epic,6,5,5,Battlecry,,TRUE
AT_132,Justicar Trueheart,The Grand Tournament,Minion,Neutral,Legendary,6,6,3,Battlecry,,TRUE
AT_099,Kodorider,The Grand Tournament,Minion,Neutral,Epic,6,3,5,Inspire,,TRUE
AT_112,Master Jouster,The Grand Tournament,Minion,Neutral,Rare,6,5,6,"Divine Shield, Taunt, Battlecry",,TRUE
AT_088,Mogor's Champion,The Grand Tournament,Minion,Neutral,Rare,6,8,5,,,TRUE
AT_079,Mysterious Challenger,The Grand Tournament,Minion,Paladin,Epic,6,6,6,"Secret, Battlecry",,TRUE
AT_130,Sea Reaver,The Grand Tournament,Minion,Warrior,Epic,6,6,7,,,TRUE
AT_098,Sideshow Spelleater,The Grand Tournament,Minion,Neutral,Epic,6,6,5,Battlecry,,TRUE
AT_054,The Mistcaller,The Grand Tournament,Minion,Shaman,Legendary,6,4,4,Battlecry,,TRUE
AT_128,The Skeleton Knight,The Grand Tournament,Minion,Neutral,Legendary,6,7,4,Deathrattle,,TRUE
AT_023,Void Crusher,The Grand Tournament,Minion,Warlock,Rare,6,5,4,Inspire,Demon,TRUE
AT_027,Wilfred Fizzlebang,The Grand Tournament,Minion,Warlock,Legendary,6,4,4,,,TRUE
AT_063,Acidmaw,The Grand Tournament,Minion,Hunter,Legendary,7,4,2,,Beast,TRUE
AT_102,Captured Jormungar,The Grand Tournament,Minion,Neutral,Common,7,5,9,,Beast,TRUE
AT_123,Chillmaw,The Grand Tournament,Minion,Neutral,Legendary,7,6,6,"Deathrattle, Taunt",Dragon,TRUE
AT_018,Confessor Paletress,The Grand Tournament,Minion,Priest,Legendary,7,5,4,Inspire,,TRUE
AT_081,Eadric the Pure,The Grand Tournament,Minion,Paladin,Legendary,7,3,7,Battlecry,,TRUE
AT_020,Fearsome Doomguard,The Grand Tournament,Minion,Warlock,Common,7,6,8,,Demon,TRUE
AT_041,Knight of the Wild,The Grand Tournament,Minion,Druid,Rare,7,6,6,,,TRUE
AT_070,Skycap'n Kragg,The Grand Tournament,Minion,Neutral,Legendary,7,4,6,Charge,Pirate,TRUE
AT_009,Rhonin,The Grand Tournament,Minion,Mage,Legendary,8,7,7,Deathrattle,,TRUE
AT_036,Anub'arak,The Grand Tournament,Minion,Rogue,Legendary,9,8,4,Deathrattle,,TRUE
AT_125,Icehowl,The Grand Tournament,Minion,Neutral,Legendary,9,10,10,Charge,,TRUE
AT_103,North Sea Kraken,The Grand Tournament,Minion,Neutral,Common,9,9,7,Battlecry,Beast,TRUE
AT_045,Aviana,The Grand Tournament,Minion,Druid,Legendary,10,5,5,Aura,,TRUE
AT_120,Frost Giant,The Grand Tournament,Minion,Neutral,Epic,10,8,8,,,TRUE
AT_072,Varian Wrynn,The Grand Tournament,Minion,Warrior,Legendary,10,7,7,Battlecry,,TRUE
LOEA08_01h,Archaedas,The League of Explorers,Hero,Neutral,,,,30,,,FALSE
LOEA08_01,Archaedas,The League of Explorers,Hero,Neutral,,,,30,,,FALSE
LOEA01_02,Blessings of the Sun,The League of Explorers,Hero Power,Neutral,,,,,,,FALSE
LOEA01_02h,Blessings of the Sun,The League of Explorers,Hero Power,Neutral,,,,,,,FALSE
LOEA05_01h,Chieftain Scarvash,The League of Explorers,Hero,Neutral,,,,30,,,FALSE
LOEA05_01,Chieftain Scarvash,The League of Explorers,Hero,Neutral,,,,30,,,FALSE
LOEA10_1,Giantfin,The League of Explorers,Hero,Neutral,,,,30,,,FALSE
LOEA10_1H,Giantfin,The League of Explorers,Hero,Neutral,,,,30,,,FALSE
LOEA12_1H,Lady Naz'jar,The League of Explorers,Hero,Neutral,,,,30,,,FALSE
LOEA12_1,Lady Naz'jar,The League of Explorers,Hero,Neutral,,,,30,,,FALSE
LOEA02_10a,Leokk,The League of Explorers,Minion,Hunter,,,2,4,,Beast,FALSE
LOEA09_1H,Lord Slitherspear,The League of Explorers,Hero,Neutral,,,,30,,,FALSE
LOEA09_1,Lord Slitherspear,The League of Explorers,Hero,Neutral,,,,30,,,FALSE
LOEA07_01,Mine Cart,The League of Explorers,Hero,Neutral,,,,30,,,FALSE
LOEA07_02,Mine Shaft,The League of Explorers,Hero,Neutral,,,,80,,,FALSE
LOEA07_02h,Mine Shaft,The League of Explorers,Hero,Neutral,,,,80,,,FALSE
LOEA02_10c,Misha,The League of Explorers,Minion,Hunter,,,4,4,,Beast,FALSE
LOEA12_2H,Pearl of the Tides,The League of Explorers,Hero Power,Neutral,,,,,,,FALSE
LOEA12_2,Pearl of the Tides,The League of Explorers,Hero Power,Neutral,,,,,,,FALSE
LOEA14_2,Platemail Armor,The League of Explorers,Hero Power,Neutral,,,,,,,FALSE
LOEA14_2H,Platemail Armor,The League of Explorers,Hero Power,Neutral,,,,,,,FALSE
LOEA15_1,Rafaam,The League of Explorers,Hero,Neutral,,,,30,,,FALSE
LOEA16_1,Rafaam,The League of Explorers,Hero,Neutral,,,,30,,,FALSE
LOEA15_1H,Rafaam,The League of Explorers,Hero,Neutral,,,,30,,,FALSE
LOEA16_1H,Rafaam,The League of Explorers,Hero,Neutral,,,,30,,,FALSE
LOEA13_1,Skelesaurus Hex,The League of Explorers,Hero,Neutral,,,,30,,,FALSE
LOEA13_1h,Skelesaurus Hex,The League of Explorers,Hero,Neutral,,,,30,,,FALSE
LOEA16_2,Staff of Origination,The League of Explorers,Hero Power,Neutral,,,,,,,FALSE
LOEA16_2H,Staff of Origination,The League of Explorers,Hero Power,Neutral,,,,,,,FALSE
LOEA01_01,Sun Raider Phaerix,The League of Explorers,Hero,Neutral,,,,30,,,FALSE
LOEA01_01h,Sun Raider Phaerix,The League of Explorers,Hero,Neutral,,,,30,,,FALSE
LOEA04_01,Temple Escape,The League of Explorers,Hero,Neutral,,,,100,,,FALSE
LOEA04_01h,Temple Escape,The League of Explorers,Hero,Neutral,,,,100,,,FALSE
LOEA14_1,The Steel Sentinel,The League of Explorers,Hero,Neutral,,,,30,,,FALSE
LOEA14_1H,The Steel Sentinel,The League of Explorers,Hero,Neutral,,,,30,,,FALSE
LOEA05_02h,Trogg Hate Minions!,The League of Explorers,Hero Power,Neutral,,,,,,,FALSE
LOEA05_02,Trogg Hate Minions!,The League of Explorers,Hero Power,Neutral,,,,,,,FALSE
LOEA05_02a,Trogg Hate Minions!,The League of Explorers,Hero Power,Neutral,,,,,,,FALSE
LOEA05_02ha,Trogg Hate Minions!,The League of Explorers,Hero Power,Neutral,,,,,,,FALSE
LOEA05_03h,Trogg Hate Spells!,The League of Explorers,Hero Power,Neutral,,,,,,,FALSE
LOEA05_03,Trogg Hate Spells!,The League of Explorers,Hero Power,Neutral,,,,,,,FALSE
LOEA02_01,Zinaar,The League of Explorers,Hero,Neutral,,,,30,,,FALSE
LOEA02_01h,Zinaar,The League of Explorers,Hero,Neutral,,,,30,,,FALSE
LOEA04_28,A Glowing Pool,The League of Explorers,Spell,Neutral,,0,,,,,FALSE
LOEA13_2,Ancient Power,The League of Explorers,Hero Power,Neutral,,0,,,AIMustPlay,,FALSE
LOEA13_2H,Ancient Power,The League of Explorers,Hero Power,Neutral,,0,,,AIMustPlay,,FALSE
LOEA16_7,Benediction Splinter,The League of Explorers,Spell,Neutral,,0,,,,,FALSE
LOEA09_7H,Cauldron,The League of Explorers,Minion,Neutral,,0,0,10,"Deathrattle, Taunt",,FALSE
LOEA09_7,Cauldron,The League of Explorers,Minion,Neutral,,0,0,5,"Deathrattle, Taunt",,FALSE
LOEA16_11,Crown of Kael'thas,The League of Explorers,Spell,Neutral,,0,,,Immune to Spell Power,,FALSE
LOEA02_02,Djinn’s Intuition,The League of Explorers,Hero Power,Neutral,,0,,,AIMustPlay,,FALSE
LOEA02_02h,Djinn’s Intuition,The League of Explorers,Hero Power,Neutral,,0,,,AIMustPlay,,FALSE
LOEA04_28a,Drink Deeply,The League of Explorers,Spell,Neutral,,0,,,,,FALSE
LOEA09_3H,Endless Hunger,The League of Explorers,Hero Power,Neutral,,0,,,AIMustPlay,,FALSE
LOEA04_02,Escape!,The League of Explorers,Hero Power,Neutral,Free,0,,,AIMustPlay,,FALSE
LOEA04_02h,Escape!,The League of Explorers,Hero Power,Neutral,,0,,,,,FALSE
LOEA16_13,Eye of Orsis,The League of Explorers,Spell,Neutral,,0,,,Discover,,FALSE
LOEA07_03,Flee the Mine!,The League of Explorers,Hero Power,Neutral,,0,,,AIMustPlay,,FALSE
LOEA07_03h,Flee the Mine!,The League of Explorers,Hero Power,Neutral,,0,,,AIMustPlay,,FALSE
LOEA09_3b,Getting Hungry,The League of Explorers,Hero Power,Neutral,,0,,,AIMustPlay,,FALSE
LOEA09_3d,Getting Hungry,The League of Explorers,Hero Power,Neutral,,0,,,AIMustPlay,,FALSE
LOEA09_3c,Getting Hungry,The League of Explorers,Hero Power,Neutral,,0,,,AIMustPlay,,FALSE
LOEA09_3,Getting Hungry,The League of Explorers,Hero Power,Neutral,,0,,,AIMustPlay,,FALSE
LOEA16_10,Hakkari Blood Goblet,The League of Explorers,Spell,Neutral,,0,,,,,FALSE
LOEA04_29b,Investigate the Runes,The League of Explorers,Spell,Neutral,,0,,,,,FALSE
LOEA16_14,Khadgar's Pipe,The League of Explorers,Spell,Neutral,,0,,,,,FALSE
LOEA16_9,Lothar's Left Greave,The League of Explorers,Spell,Neutral,,0,,,,,FALSE
LOEA16_12,Medivh's Locket,The League of Explorers,Spell,Neutral,,0,,,,,FALSE
LOEA10_2,Mrglmrgl MRGL!,The League of Explorers,Hero Power,Neutral,,0,,,AIMustPlay,,FALSE
LOEA10_2H,Mrglmrgl MRGL!,The League of Explorers,Hero Power,Neutral,,0,,,AIMustPlay,,FALSE
LOEA10_3,Murloc Tinyfin,The League of Explorers,Minion,Neutral,Common,0,1,1,,Murloc,TRUE
LOEA04_31b,No Way!,The League of Explorers,Spell,Neutral,,0,,,,,FALSE
LOEA04_06,Pit of Spikes,The League of Explorers,Spell,Neutral,,0,,,,,FALSE
LOEA16_8,Putress' Vial,The League of Explorers,Spell,Neutral,,0,,,,,FALSE
LOEA01_11,Rod of the Sun,The League of Explorers,Minion,Neutral,,0,0,5,Deathrattle,,FALSE
LOEA01_11h,Rod of the Sun,The League of Explorers,Minion,Neutral,,0,0,5,Deathrattle,,FALSE
LOEA16_16,Rummage,The League of Explorers,Hero Power,Neutral,,0,,,,,FALSE
LOEA16_6,Shard of Sulfuras,The League of Explorers,Spell,Neutral,,0,,,,,FALSE
LOEA04_06a,Swing Across,The League of Explorers,Spell,Neutral,,0,,,Immune to Spell Power,,FALSE
LOEA04_30a,Take the Shortcut,The League of Explorers,Spell,Neutral,,0,,,,,FALSE
LOEA04_30,The Darkness,The League of Explorers,Spell,Neutral,,0,,,,,FALSE
LOEA04_29,The Eye,The League of Explorers,Spell,Neutral,,0,,,,,FALSE
LOEA04_29a,Touch It,The League of Explorers,Spell,Neutral,,0,,,,,FALSE
LOEA15_2H,Unstable Portal,The League of Explorers,Hero Power,Neutral,,0,,,AIMustPlay,,FALSE
LOEA04_28b,Wade Through,The League of Explorers,Spell,Neutral,,0,,,,,FALSE
LOEA04_06b,Walk Across Gingerly,The League of Explorers,Spell,Neutral,,0,,,,,FALSE
LOEA02_10,Wish for Companionship,The League of Explorers,Spell,Neutral,,0,,,Discover,,FALSE
LOEA02_05,Wish for Glory,The League of Explorers,Spell,Neutral,,0,,,Discover,,FALSE
LOEA02_06,Wish for More Wishes,The League of Explorers,Spell,Neutral,,0,,,,,FALSE
LOEA02_03,Wish for Power,The League of Explorers,Spell,Neutral,,0,,,Discover,,FALSE
LOEA02_04,Wish for Valor,The League of Explorers,Spell,Neutral,,0,,,Discover,,FALSE
LOEA16_15,Ysera's Tear,The League of Explorers,Spell,Neutral,,0,,,,,FALSE
LOEA04_27,Animated Statue,The League of Explorers,Minion,Neutral,,1,10,10,,,FALSE
LOE_115b,Awakened,The League of Explorers,Spell,Druid,,1,,,Discover,,FALSE
LOEA07_21,Barrel Forward,The League of Explorers,Spell,Neutral,,1,,,,,FALSE
LOEA16_20,Blessing of the Sun,The League of Explorers,Spell,Neutral,,1,,,,,FALSE
LOEA07_20,Boom!,The League of Explorers,Spell,Neutral,,1,,,,,FALSE
LOE_115a,Break Free,The League of Explorers,Spell,Druid,,1,,,Discover,,FALSE
LOEA07_26,Consult Brann,The League of Explorers,Spell,Neutral,,1,,,,,FALSE
LOE_118,Cursed Blade,The League of Explorers,Weapon,Warrior,Rare,1,2,3,,,TRUE
LOEA07_11,Debris,The League of Explorers,Minion,Neutral,,1,0,3,Taunt,,FALSE
LOEA07_18,Dynamite,The League of Explorers,Spell,Neutral,,1,,,,,FALSE
LOEA06_02th,Earthen Statue,The League of Explorers,Minion,Neutral,,1,0,5,,,FALSE
LOEA06_02t,Earthen Statue,The League of Explorers,Minion,Neutral,,1,0,2,,,FALSE
LOE_008H,Eye of Hakkar,The League of Explorers,Spell,Neutral,,1,,,,,FALSE
LOE_008,Eye of Hakkar,The League of Explorers,Spell,Neutral,,1,,,,,FALSE
LOEA09_5,Hungry Naga,The League of Explorers,Minion,Neutral,,1,1,1,,,FALSE
LOEA07_25,Mechanical Parrot,The League of Explorers,Minion,Neutral,,1,3,6,,Mech,FALSE
LOEA09_9,Naga Repellent,The League of Explorers,Spell,Neutral,,1,,,,,FALSE
LOEA09_9H,Naga Repellent,The League of Explorers,Spell,Neutral,,1,,,,,FALSE
LOE_010,Pit Snake,The League of Explorers,Minion,Rogue,Common,1,2,1,Poisonous,Beast,TRUE
LOEA09_4,Rare Spear,The League of Explorers,Weapon,Neutral,,1,1,2,,,FALSE
LOEA09_4H,Rare Spear,The League of Explorers,Weapon,Neutral,,1,1,2,,,FALSE
LOE_115,Raven Idol,The League of Explorers,Spell,Druid,Common,1,,,Discover,,TRUE
